							
00:42	DORTMUND	FCBAYERN		36	CEBALLOS		LEWANDOWSKI
00:42	DORTMUND	FCBAYERN		36	CEBALLOS		LEWANDOWSKI
0:4	DORTMUND	FCBAYERN		36	CEBALLOS		LEWANDOWSKI
00:43	DORTMUND	FCBAYERN		36	CEBALLOS		LEWANDOWSKI
00:43	DORTMUND	FCBAYERN		36	CEBALLOS		LEWANDOWSKI
:3	DORTMUND	FCBAYERN		36	CEBALLOS		LEWANDOWSKI
:33	DORTMUND	FCBAYERN		36	CEBALLOS		LEWANDOWSKI
3	DORTMUND	FCBAYERN		36	CEBALLOS		LEWANDOWSKI
81	DORTMUND	FCBAYERN		36	CEBALLOS		LEWANDOWSKI
00:44	DORTMUND	FCBAYERN		36	CEBALLOS		LEWANDOWSKI
00:44	DORTMUND	FCBAYERN		36	CEBALLOS		LEWANDOWSKI
:33	DORTMUND	FCBAYERN		36	CEBALLOS		LEWANDOWSKI
:33	DORTMUND	FCBAYERN		36	CEBALLOS	24	TOLISSO
:33	DORTMUND	FCBAYERN		36	CEBALLOS	24	TOLISSO
:33	DORTMUND	FCBAYERN		36	CEBALLOS	24	TOLISSO
00:46	DORTMUND	FCBAYERN		36	CEBALLOS	24	TOLISSO
00:46	DORTMUND	FCBAYERN		36	CEBALLOS	24	TOLISSO
00:46	DORTMUND	FCBAYERN		36	CEBALLOS	24	TOLISSO
00:47	DORTMUND	FCBAYERN		36	CEBALLOS	24	TOLISSO
00:47	DORTMUND	FCBAYERN		36	CEBALLOS	24	TOLISSO
00:47	DORTMUND	FCBAYERN		36	CEBALLOS	24	TOLISSO
00:47	DORTMUND	FCBAYERN		36	CEBALLOS	24	TOLISSO
:	DORTMUND	FCBAYERN		36	CEBALLOS	24	TOLISSO
:	DORTMUND	FCBAYERN		36	CEBALLOS	24	TOLISSO
::	DORTMUND	FCBAYERN		36	CEBALLOS	24	TOLISSO
00:48	DORTMUND	FCBAYERN		36	CEBALLOS	24	TOLISSO
00:49	DORTMUND	FCBAYERN		36	CEBALLOS	24	TOLISSO
00:49	DORTMUND	FCBAYERN		36	CEBALLOS	24	TOLISSO
00:49	DORTMUND	FCBAYERN		36	CEBALLOS	24	TOLISSO
00:49	DORTMUND	FCBAYERN		36	CEBALLOS	24	TOLISSO
00:50	DORTMUND	FCBAYERN		36	CEBALLOS	24	TOLISSO
00:50	DORTMUND	FCBAYERN		36	CEBALLOS	24	TOLISSO
00:50	DORTMUND	FCBAYERN		36	CEBALLOS	24	TOLISSO
00:50	DORTMUND	FCBAYERN		38	TALISCA	24	TOLISSO
00:51	DORTMUND	FCBAYERN		38	TALISCA	24	TOLISSO
00:51	DORTMUND	FCBAYERN		38	TALISCA	24	TOLISSO
00:51	DORTMUND	FCBAYERN		38	TALISCA	24	TOLISSO
00:52	DORTMUND	FCBAYERN		38	TALISCA	24	TOLISSO
00:52	DORTMUND	FCBAYERN		38	TALISCA	24	TOLISSO
00:52	DORTMUND	FCBAYERN		38	TALISCA	24	TOLISSO
00:52	DORTMUND	FCBAYERN		38	TALISCA	24	TOLISSO
00:53	DORTMUND	FCBAYERN		38	TALISCA	24	TOLISSO
003	DORTMUND	FCBAYERN		38	TALISCA	24	TOLISSO
00	DORTMUND	FCBAYERN		38	TALISCA	24	TOLISSO
00	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
:	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
00:54	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
00:55	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
00:55	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
00:55	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
00:56	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
00:56	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
00:56	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
00:56	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
00:57	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
00:57	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
00:57	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
0:	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
0	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
0:	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
0	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
0	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
00:59	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
0	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
0:	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:00	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:00	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:00	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:01	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:01	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:01	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:01	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
0	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:02	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:02	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:02	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:03	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:03	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:03	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:03	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:04	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:04	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:04	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:05	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:05	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:05	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:05	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:06	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:06	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:06	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:07	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:07	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:07	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:08	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:08	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:08	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:08	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:09	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:09	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:09	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:09	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:10	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:10	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:10	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:10	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:11	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:11	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:11	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:11	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:12	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:12	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:12	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:12	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:13	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:13	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:13	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:13	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:14	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:14	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:14	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:15	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:15	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:15	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:15	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:16	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:16	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:16	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:17	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:17	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:17	DORTMUND	FCBAYERN	0-0	38	TALISCA	7	RODRIGUEZ
01:17	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:18	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:18	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:18	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:18	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:19	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:19	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:19	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:19	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:20	DORTMUND	FCBAYERN		38	TALISCA	7	RODRIGUEZ
01:20	DORTMUND	FCBAYERN		19	DAHOUD	7	RODRIGUEZ
01:20	DORTMUND	FCBAYERN		19	DAHOUD	7	RODRIGUEZ
01:20	DORTMUND	FCBAYERN		19	DAHOUD	7	RODRIGUEZ
01:21	DORTMUND	FCBAYERN		19	DAHOUD	7	RODRIGUEZ
01:21	DORTMUND	FCBAYERN		19	DAHOUD	7	RODRIGUEZ
01:21	DORTMUND	FCBAYERN		19	DAHOUD	7	RODRIGUEZ
01:21	DORTMUND	FCBAYERN		19	DAHOUD	7	RODRIGUEZ
01:22	DORTMUND	FCBAYERN		19	DAHOUD	7	RODRIGUEZ
01:22	DORTMUND	FCBAYERN		19	DAHOUD	7	RODRIGUEZ
01:22	DORTMUND	FCBAYERN		19	DAHOUD	7	RODRIGUEZ
01:22	DORTMUND	FCBAYERN		19	DAHOUD	7	RODRIGUEZ
01:23	DORTMUND	FCBAYERN		19	DAHOUD	7	RODRIGUEZ
01:23	DORTMUND	FCBAYERN		19	DAHOUD	7	RODRIGUEZ
01:23	DORTMUND	FCBAYERN		19	DAHOUD	7	RODRIGUEZ
01:24	DORTMUND	FCBAYERN		19	DAHOUD	7	RODRIGUEZ
01:24	DORTMUND	FCBAYERN		19	DAHOUD		LEWANDOWSKI
01:24	DORTMUND	FCBAYERN		19	DAHOUD		LEWANDOWSKI
01:24	DORTMUND	FCBAYERN		19	DAHOUD		LEWANDOWSKI
01:25	DORTMUND	FCBAYERN		19	DAHOUD		LEWANDOWSKI
01:25	DORTMUND	FCBAYERN		9	WILLIAMS	9	LEWANDOWSKI
01:25	DORTMUND	FCBAYERN		9	WILLIAMS	9	LEWANDOWSKI
01:25	DORTMUND	FCBAYERN		9	WILLIAMS	9	LEWANDOWSKI
01:26	DORTMUND	FCBAYERN		9	WILLIAMS	9	LEWANDOWSKI
01:26	DORTMUND	FCBAYERN		9	WILLIAMS	9	LEWANDOWSKI
01:26	DORTMUND	FCBAYERN		9	WILLIAMS	9	LEWANDOWSKI
01:26	DORTMUND	FCBAYERN		9	WILLIAMS		LEWANDOWSKI
01:27	DORTMUND	FCBAYERN		9	WILLIAMS		LEWANDOWSKI
01:27	DORTMUND	FCBAYERN		9	WILLIAMS		LEWANDOWSKI
01:27	DORTMUND	FCBAYERN		9	WILLIAMS		LEWANDOWSKI
01:27	DORTMUND	FCBAYERN		9	WILLIAMS		LEWANDOWSKI
01:28	DORTMUND	FCBAYERN		9	WILLIAMS		LEWANDOWSKI
01:28	DORTMUND	FCBAYERN		9	WILLIAMS		LEWANDOWSKI
01:28	DORTMUND	FCBAYERN		9	WILLIAMS		LEWANDOWSKI
01:28	DORTMUND	FCBAYERN		9	WILLIAMS		LEWANDOWSKI
01:29	DORTMUND	FCBAYERN		9	WILLIAMS	9	LEWANDOWSKI
01:29	DORTMUND	FCBAYERN		9	WILLIAMS		LEWANDOWSKI
01:29	DORTMUND	FCBAYERN		9	WILLIAMS		LEWANDOWSKI
01:30	DORTMUND	FCBAYERN		9	WILLIAMS		LEWANDOWSKI
01:30	DORTMUND	FCBAYERN		9	WILLIAMS		LEWANDOWSKI
01:30	DORTMUND	FCBAYERN		9	WILLIAMS		LEWANDOWSKI
01:30	DORTMUND	FCBAYERN		9	WILLIAMS		LEWANDOWSKI
01:31	DORTMUND	FCBAYERN		9	WILLIAMS		LEWANDOWSKI
01:31	DORTMUND	FCBAYERN		9	WILLIAMS		LEWANDOWSKI
01:31	DORTMUND	FCBAYERN		9	WILLIAMS		LEWANDOWSKI
01:31	DORTMUND	FCBAYERN		9	WILLIAMS	415	AMPADU
01:31	DORTMUND	FCBAYERN		9	WILLIAMS	415	AMPADU
01:32	DORTMUND	FCBAYERN		9	WILLIAMS	5	AMPADU
01:32	DORTMUND	FCBAYERN		9	WILLIAMS	5	AMPADU
01:32	DORTMUND	FCBAYERN		9	WILLIAMS	5	AMPADU
01:33	DORTMUND	FCBAYERN		9	WILLIAMS	5	AMPADU
01:33	DORTMUND	FCBAYERN		9	WILLIAMS	5	AMPADU
01:33	DORTMUND	FCBAYERN		9	WILLIAMS	5	AMPADU
01:34	DORTMUND	FCBAYERN		9	WILLIAMS	5	AMPADU
01:34	DORTMUND	FCBAYERN		9	WILLIAMS	5	AMPADU
01:34	DORTMUND	FCBAYERN		9	WILLIAMS	5	AMPADU
01:34	DORTMUND	FCBAYERN		9	WILLIAMS	5	AMPADU
01:35	DORTMUND	FCBAYERN		9	WILLIAMS	415	AMPADU
01:35	DORTMUND	FCBAYERN		9	WILLIAMS	415	AMPADU
01:35	DORTMUND	FCBAYERN		9	WILLIAMS	415	AMPADU
01:35	DORTMUND	FCBAYERN		9	WILLIAMS		AMPADU
01:36	DORTMUND	FCBAYERN		9	WILLIAMS		AMPADU
01:36	DORTMUND	FCBAYERN		9	WILLIAMS		AMPADU
01:36	DORTMUND	FCBAYERN		9	WILLIAMS		AMPADU
01:36	DORTMUND	FCBAYERN		9	WILLIAMS		AMPADU
01:37	DORTMUND	FCBAYERN		9	WILLIAMS		AMPADU
01:37	DORTMUND	FCBAYERN		9	WILLIAMS		AMPADU
01:37	DORTMUND	FCBAYERN		9	WILLIAMS		AMPADU
01:37	DORTMUND	FCBAYERN		9	WILLIAMS		AMPADU
01:38	DORTMUND	FCBAYERN		9	WILLIAMS		AMPADU
01:38	DORTMUND	FCBAYERN		9	WILLIAMS	415	AMPADU
01:38	DORTMUND	FCBAYERN		9	WILLIAMS	415	AMPADU
01:39	DORTMUND	FCBAYERN		9	WILLIAMS	415	AMPADU
01:39	DORTMUND	FCBAYERN		9	WILLIAMS	15	AMPADU
01:39	DORTMUND	FCBAYERN		9	WILLIAMS	15	AMPADU
01:39	DORTMUND	FCBAYERN		9	WILLIAMS	15	AMPADU
01:40	DORTMUND	FCBAYERN		9	WILLIAMS	26	SAUL
01:40	DORTMUND	FCBAYERN		9	WILLIAMS	26	SAUL
01:40	DORTMUND	FCBAYERN		9	WILLIAMS	26	SAUL
01:40	DORTMUND	FCBAYERN		9	WILLIAMS	26	SAUL
01:40	DORTMUND	FCBAYERN		9	WILLIAMS	26	SAUL
01:41	DORTMUND	FCBAYERN		9	WILLIAMS	26	SAUL
01:41	DORTMUND	FCBAYERN		9	WILLIAMS	26	SAUL
01:41	DORTMUND	FCBAYERN		9	WILLIAMS	26	SAUL
01:41	DORTMUND	FCBAYERN		9	WILLIAMS	26	SAUL
01:42	DORTMUND	FCBAYERN		9	WILLIAMS	26	SAUL
01:42	DORTMUND	FCBAYERN		9	WILLIAMS	16	VANDIUK
01:42	DORTMUND	FCBAYERN		9	WILLIAMS	16	VANDIUK
01:43	DORTMUND	FCBAYERN		9	WILLIAMS	16	VANDIK
01:43	DORTMUND	FCBAYERN		9	WILLIAMS	16	VANDIUK
01:43	DORTMUND	FCBAYERN		9	WILLIAMS	16	VANDIUK
01:43	DORTMUND	FCBAYERN		9	WILLIAMS	16	VANDIUUK
01:44	DORTMUND	FCBAYERN		3	RUDIGER	16	VANDIUK
01:44	DORTMUND	FCBAYERN		3	RUDIGER	16	VANDIUK
01:44	DORTMUND	FCBAYERN		3	RUDIGER	16	VANDIUK
01:44	DORTMUND	FCBAYERN		3	RUDIGER	16	VANDIUK
01:45	DORTMUND	FCBAYERN		3	RUDIGER	16	VANDIK
01:45	DORTMUND	FCBAYERN		3	RUDIGER	16	VANDIJK
01:45	DORTMUND	FCBAYERN		3	RUDIGER	16	VANDIUUK
01:45	DORTMUND	FCBAYERN		3	RUDIGER	16	VANDIUUK
01:46	DORTMUND	FCBAYERN		3	RUDIGER	16	VANDIUK
01:46	DORTMUND	FCBAYERN		3	RUDIGER	16	VANDIUUK
01:46	DORTMUND	FCBAYERN		35	RUDIGER	16	VANDIUK
01:46	DORTMUND	FCBAYERN		35	RUDIGER	16	VANDIUK
01:47	DORTMUND	FCBAYERN		3	RUDIGER	16	VANDIK
01:47	DORTMUND	FCBAYERN		35	RUDIGER	16	VANDIUK
01:47	DORTMUND	FCBAYERN		35	RUDIGER	16	VANDIUK
01:48	DORTMUND	FCBAYERN		35	RUDIGER	16	VANDIUK
01:48	DORTMUND	FCBAYERN		35	RUDIGER	16	VANDIUK
01:48	DORTMUND	FCBAYERN		35	RUDIGER	16	VANDIUK
01:48	DORTMUND	FCBAYERN		3	RUDIGER	16	VANDIUK
01:49	DORTMUND	FCBAYERN		3	RUDIGER	16	VANDIUK
01:49	DORTMUND	FCBAYERN		3	RUDIGER	16	VANDIUK
01:49	DORTMUND	FCBAYERN		35	RUDIGER	16	VANDIUK
01:49	DORTMUND	FCBAYERN		3	RUDIGER	16	VANDIUK
01:50	DORTMUND	FCBAYERN		3	RUDIGER	16	VANDIUK
01:50	DORTMUND	FCBAYERN		3	RUDIGER	16	VANDIUK
01:50	DORTMUND	FCBAYERN		3	RUDIGER	16	VANDIK
01:50	DORTMUND	ECBAYERN		3	RUDIGER	16	VANDIUUK
01:51	DORTMUND	FCBAYERN		3	RUDIGER	16	VANDIUK
01:51	DORTMUND	JFCBAYERN		3	RUDIGER	16	VANDIUK
01:51	DGRTMUNB	ECBAYERN	0-0	3	RUDIGER	16	VANDIUK
01:51	DORTMOND	FOBRYERN		3	RUDIGER		LEWANDOWSKI
0	SDORPMOND	FCBAYERNY	0-0	35	RUDIGER		LEWANDOWSKI
01:52	PORTMEND	FCBRYERNJ		35	RUDIGER		LEWANDOWSKI
	LOORTR	PFCBAREEN		3	RUDIGER		LEWANDOWSKI
2	PORTAAA	PEBAYSN		3	RUDIGER	9	LEWANDOWSKI
01:53	HDGTMRE	WBAYETG		3	RUDIGER		LEWANDOWSKI
	AOGRTMURIE	PPCRAVEPT		3	RUDIGER		LEWANDOWSKI
	PERT	PPE		3	RUDIGER		LEWANDOWSKI
	ON	ARSEVER		3	RUDIGER		LEWANDOWSKI
	MN	ESITERN		3	RUDIGER		LEWANDOWSKI
:	QORTRUDD	FCRATERN		3	RUDIGER		LEWANDOWSKI
	OD	CEAXERN	--0-	3	RUDIGER		LEWANDOWSKI
35	PRM	SPCGRYERN		3	RUDIGER		LEWANDOWSKI
1	QORTRUN	APCABEANI		3	RUDIGER		LEWANDOWSKI
	SORREMEND	PKBN	-	3	RUDIGER		LEWANDOWSKI
0:35	DORTRUTS	PVRRAY		3	RUDIGER		LEWANDOWSKI
1	BOGOR	PRTVCRS		3	RUDIGER		LEWANDOWSKI
	DORMEINEY	SEPCR		3	RUDIGER		LEWANDOWSKI
1	DORWUNG	ARBRYERNY		3	RUDIGER	9	LEWANDOWSKI
1	DORTMUUCE	FGRMYERNG		3	RUDIGER	9	LEWANDOWSKI
01:57	DORTMUND	FGBAYERN	0-0	35	RUDIGER	9	LEWANDOWSKI
01:57	PORTMYNT	FCBAYERN	0-0	35	RUDIGER	9	LEWANDOWSKI
01:58	BORTMUND	FCBAYERN		35	RUDIGER		LEWANDOWSKI
:	DORTMUND	FCBAYERN		35	RUDIGER		LEWANDOWSKI
01:58	DORTMUND	FCBAYERN		3	RUDIGER		LEWANDOWSKI
01:58	DORTMUND	FCBAYERN		3	RUDIGER		LEWANDOWSKI
01:59	DORTMUND	FCBAYERN		35	RUDIGER		LEWANDOWSKI
01:59	DORTMUND	FCBAYERN		35	RUDIGER		LEWANDOWSKI
01:59	DORTMUND	FCBAYERN		35	RUDIGER		LEWANDOWSKI
01:59	DORTMUND	FCBAYERN		35	RUDIGER		LEWANDOWSKI
01:59	DORTMUND	FCBAYERN		35	RUDIGER		LEWANDOWSKI
02:00	DORTMUND	FCBAYERN		35	RUDIGER		LEWANDOWSKI
02:00	DORTMUND	FCBAYERN		3	RUDIGER		LEWANDOWSKI
02:00	DORTMUND	FCBAYERN		35	RUDIGER		LEWANDOWSKI
02:01	DORTMUND	FCBAYERN		3	RUDIGER		LEWANDOWSKI
02:01	DORTMUND	FCBAYERN		3	RUDIGER		LEWANDOWSKI
02:01	DORTMUND	FCBAYERN		3	RUDIGER		LEWANDOWSKI
02:01	DORTMUND	FCBAYERN		3	RUDIGER		LEWANDOWSKI
0484	DORTMUND	FCBAYERN		3	RUDIGER		LEWANDOWSKI
0484	DORTMUND	FCBAYERN		3	RUDIGER		LEWANDOWSKI
0484	DORTMUND	FCBAYERN		3	RUDIGER		LEWANDOWSKI
02:02	DORTMUND	FCBAYERN		3	RUDIGER		LEWANDOWSKI
040	DORTMUND	FCBAYERN		3	RUDIGER		LEWANDOWSKI
